id,eternal,year,program__id,program__eternal,program__activity_code,program__name_en,program__name_fr,cr__id,cr__eternal,cr__cr_code,department__id,department__eternal,department__tbs_dept_code,department__name_en,department__name_fr,planned_spending_1,planned_spending_1_rev,planned_spending_1_special,planned_spending_2,planned_spending_2_rev,planned_spending_2_special,planned_spending_3,planned_spending_3_rev,planned_spending_3_special,actual_spending,planned_FTE_1,planned_FTE_2,planned_FTE_3,actual_FTE,document__document,document__year,program__is_midyear
30429,9272,2024,6455,761,BCZ03,Investor Services,Services aux investisseurs,1061,169,BCZ00,546,347,INVIC,Invest in Canada Hub,Investir au Canada,4235975,,,4195015,,,4138951,,,,27,27,27,,dp_resources,2024,0
30430,9686,2024,4585,698,ISS00,Internal Services,Services internes,822,170,ISS00,546,347,INVIC,Invest in Canada Hub,Investir au Canada,6600311,,,6536311,,,6448711,,,,10,10,10,,dp_resources,2024,0
30461,8739,2024,3835,830,BFO01,Maintenance of infrastructure and security,Entretien des infrastructures et sécurité,867,195,BFO00,776,218,NBC,The National Battlefields Commission,Commission des champs de bataille nationaux,14180000,,,5200000,,,5200000,,,,22,22,22,,dp_resources,2024,0
30462,8740,2024,3836,338,BFY01,"Educational, cultural and heritage activities","Activités pédagogiques, culturelles et patrimoniales",868,196,BFY00,776,218,NBC,The National Battlefields Commission,Commission des champs de bataille nationaux,3200000,,,3000000,,,3000000,,,,19,19,19,,dp_resources,2024,0
30463,9354,2024,4570,731,ISS00,Internal Services,Services internes,869,197,ISS00,776,218,NBC,The National Battlefields Commission,Commission des champs de bataille nationaux,6490000,,,4069254,,,4069254,,,,18,18,18,,dp_resources,2024,0
30484,9608,2024,3586,904,ISS09,Materiel Management Services,Services de gestion du matériel,782,281,ISS00,938,135,PSEP,Department of Public Safety and Emergency Preparedness,Ministère de la Sécurité publique et de la Protection civile,0,,,0,,,0,,,,0,0,0,,dp_resources,2024,0
30486,8746,2024,5036,1118,BGC01,Refugee Protection Decisions,Décisions relatives à la protection des réfugiés,978,175,BGC00,844,174,IRB,Immigration and Refugee Board,Commission de l’immigration et du statut de réfugié,160979283,,,126572775,,,124935939,,,,1298,1058,1050,,dp_resources,2024,0
30487,8747,2024,6721,1117,BGC02,Refugee Appeal Decisions,Décisions relatives aux appels des réfugiés,978,175,BGC00,844,174,IRB,Immigration and Refugee Board,Commission de l’immigration et du statut de réfugié,67004645,,,53857006,,,53358574,,,,423,343,343,,dp_resources,2024,0
30488,8748,2024,4079,50,BGC03,Admissibility and Detention Decisions,Décisions relatives aux enquêtes et à la détention,978,175,BGC00,844,174,IRB,Immigration and Refugee Board,Commission de l’immigration et du statut de réfugié,17070289,,,16844351,,,16472315,,,,148,146,146,,dp_resources,2024,0
30489,8749,2024,4080,560,BGC04,Immigration Appeal Decisions,Décisions relatives aux appels en matière d'immigration,978,175,BGC00,844,174,IRB,Immigration and Refugee Board,Commission de l’immigration et du statut de réfugié,22682132,,,21999394,,,21829981,,,,170,163,163,,dp_resources,2024,0
30490,9338,2024,4542,696,ISS00,Internal Services,Services internes,921,176,ISS00,844,174,IRB,Immigration and Refugee Board,Commission de l’immigration et du statut de réfugié,66771710,,,61819289,,,61462777,,,,454,426,426,,dp_resources,2024,0
30491,9679,2024,4815,687,ISS30,Internal Services,Services internes,817,266,ISS30,903,297,PCC,Civilian Review and Complaints Commission for the Royal Canadian Mounted Police,Commission civile d’examen et de traitement des plaintes relatives à la Gendarmerie royale du Canada,5697831,,,5719991,,,5723784,,,,33,32,32,,dp_resources,2024,0
30492,8690,2024,4696,1327,BXF01,Public Complaints,Plaintes du public,816,332,BXF00,903,297,PCC,Civilian Review and Complaints Commission for the Royal Canadian Mounted Police,Commission civile d’examen et de traitement des plaintes relatives à la Gendarmerie royale du Canada,6097884,,,6121600,,,6125659,,,,44,44,44,,dp_resources,2024,0
30493,8691,2024,4697,1326,BXF02,Investigations,Enquêtes,816,332,BXF00,903,297,PCC,Civilian Review and Complaints Commission for the Royal Canadian Mounted Police,Commission civile d’examen et de traitement des plaintes relatives à la Gendarmerie royale du Canada,3800398,,,3815179,,,3817708,,,,28,28,28,,dp_resources,2024,0
30494,8692,2024,4698,1325,BXF03,Public Education,Éducation du public,816,332,BXF00,903,297,PCC,Civilian Review and Complaints Commission for the Royal Canadian Mounted Police,Commission civile d’examen et de traitement des plaintes relatives à la Gendarmerie royale du Canada,683404,,,686062,,,686517,,,,5,5,5,,dp_resources,2024,0
30507,9425,2024,3887,809,ISS03,Legal Services,Services juridiques,885,272,ISS00,512,280,PHAC,Public Health Agency of Canada,Agence de la santé publique du Canada,2714171,,,2079076,,,1779076,,,,0,0,0,,dp_resources,2024,0
30531,8610,2024,6850,1591,BWN10,Water Infrastructure Divestiture,Cession des infrastructures hydrauliques,740,7,BWN00,459,1,AGR,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,3183503,,,1402679,,,1402391,,,,10,10,10,,dp_resources,2024,0
30532,8687,2024,6480,1497,BWN09,Food Policy Initiatives,Initiatives relatives à la politique alimentaire,740,7,BWN00,459,1,AGR,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,0,,,0,,,0,,,,0,0,0,,dp_resources,2024,0
30533,9223,2024,5977,1254,BWN01,Trade and Market Expansion,Croissance du commerce et des marchés,740,7,BWN00,459,1,AGR,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,55423192,,,55731994,,,55537114,,,,193,192,191,,dp_resources,2024,0
30534,9224,2024,6765,1163,BWN02,Sector Engagement and Development,Mobilisation et développement du secteur,740,7,BWN00,459,1,AGR,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,51621242,,,39616694,,,39425257,,,,201,191,190,,dp_resources,2024,0
30535,9225,2024,6479,385,BWN03,Farm Products Council of Canada,Conseil des produits agricoles du Canada,740,7,BWN00,459,1,AGR,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,3288502,,,3273569,,,3235114,,,,20,20,20,,dp_resources,2024,0
30536,9226,2024,6482,295,BWN04,Supply Management Initiatives,Initiatives de gestion de l'offre,740,7,BWN00,459,1,AGR,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,501120588,,,511936310,,,406760850,,,,76,74,74,,dp_resources,2024,0
30537,9227,2024,3246,157,BWN05,Canadian Pari-Mutuel Agency,Agence canadienne du pari mutuel,740,7,BWN00,459,1,AGR,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,1848437,,,2430112,,,2997913,,,,33,33,33,,dp_resources,2024,0
30538,9228,2024,3248,396,BWN07,"Federal, Provincial and Territorial Cost-shared Markets and Trade","Programmes à frais partagés fédéral, provinciaux et territoriaux reliés aux marchés et au commerce",740,7,BWN00,459,1,AGR,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,84315441,,,84315441,,,84315441,,,,2,2,2,,dp_resources,2024,0
30539,9229,2024,3249,462,BWO01,Foundational Science and Research,Science et recherche fondamentales,741,8,BWO00,459,1,AGR,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,373074790,,,370656473,,,368136849,,,,2281,2281,2281,,dp_resources,2024,0
30540,9230,2024,3250,61,BWO02,AgriScience,Agri-science,741,8,BWO00,459,1,AGR,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,89462791,,,89140326,,,88523941,,,,185,184,183,,dp_resources,2024,0
30541,9231,2024,3251,56,BWO03,AgriInnovate,Agri-innover,741,8,BWO00,459,1,AGR,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,20456733,,,20456733,,,13617732,,,,32,32,32,,dp_resources,2024,0
30542,9232,2024,6217,63,BWO04,Environment and Climate Change Programs,Programmes en matière d’environnement et de changements climatiques,741,8,BWO00,459,1,AGR,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,244852628,,,241631991,,,154216523,,,,82,82,65,,dp_resources,2024,0
30543,9233,2024,6493,143,BWO05,Canadian Agricultural Strategic Priorities Program,Programme canadien des priorités stratégiques de l'agriculture,741,8,BWO00,459,1,AGR,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,8389798,,,8374445,,,8375004,,,,5,5,5,,dp_resources,2024,0
30544,9234,2024,3254,397,BWO06,"Federal, Provincial and Territorial Cost-shared Science, Research, Innovation and Environment","Programmes à frais partagés fédéral, provinciaux et territoriaux reliés à la science, à la recherche, à l'innovation et à l'environnement",741,8,BWO00,459,1,AGR,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,147604665,,,147604666,,,147604665,,,,32,32,32,,dp_resources,2024,0
30545,8453,2024,7207,1644,BWP14,Livestock Price Insurance Program,Programme d’assurance des prix du bétail,742,9,BWP00,459,1,AGR,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,4902714,,,4902714,,,4902714,,,,1,1,1,,dp_resources,2024,0
30546,8611,2024,6963,1619,BWP13,African Swine Fever Response,Intervention en cas d’éclosion de la peste porcine africaine,742,9,BWP00,459,1,AGR,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,3500000,,,0,,,0,,,,0,0,0,,dp_resources,2024,0
30547,9235,2024,3255,62,BWP01,AgriStability,Agri-stabilité,742,9,BWP00,459,1,AGR,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,411758778,,,411758778,,,411758778,,,,136,136,136,,dp_resources,2024,0
30548,9236,2024,3256,58,BWP02,AgriInvest,Agri-investissement,742,9,BWP00,459,1,AGR,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,191132128,,,191132128,,,191132128,,,,103,103,103,,dp_resources,2024,0
30549,9237,2024,3257,59,BWP03,AgriRecovery,Agri-relance,742,9,BWP00,459,1,AGR,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,124442669,,,124442669,,,124442669,,,,11,11,11,,dp_resources,2024,0
30550,9238,2024,3258,57,BWP04,AgriInsurance,Agri-protection,742,9,BWP00,459,1,AGR,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,1042907405,,,1042922973,,,1042932792,,,,22,22,22,,dp_resources,2024,0
30551,9239,2024,3260,822,BWP06,Loan Guarantee Programs,Programmes de garantie de prêts,742,9,BWP00,459,1,AGR,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,136685348,,,133356483,,,133232580,,,,30,29,29,,dp_resources,2024,0
30552,9240,2024,3261,384,BWP07,Farm Debt Mediation Service,Service de médiation en matière d'endettement agricole,742,9,BWP00,459,1,AGR,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,2468333,,,2472374,,,2472325,,,,12,12,12,,dp_resources,2024,0
30553,9241,2024,3262,1025,BWP08,Pest Management,Lutte antiparasitaire,742,9,BWP00,459,1,AGR,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,11880838,,,11880838,,,11880838,,,,53,53,53,,dp_resources,2024,0
30554,9242,2024,3263,93,BWP09,Assurance Program,Programme d'assurance,742,9,BWP00,459,1,AGR,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,14861088,,,14861088,,,14861088,,,,17,17,17,,dp_resources,2024,0
30555,9243,2024,3264,395,BWP10,"Federal, Provincial and Territorial Cost-shared Assurance","Programmes à frais partagés fédéral, provinciaux et territoriaux reliés à l'assurance",742,9,BWP00,459,1,AGR,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,35999851,,,35999851,,,35999851,,,,10,10,10,,dp_resources,2024,0
30556,9244,2024,5981,1145,BWP11,Return of Payments,Retour de paiements,742,9,BWP00,459,1,AGR,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,0,,,0,,,0,,,,0,0,0,,dp_resources,2024,0
30557,9378,2024,3266,842,ISS01,Management and Oversight Services,Services de gestion et de surveillance,743,10,ISS00,459,1,AGR,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,49237405,,,49536879,,,49225443,,,,331,328,326,,dp_resources,2024,0
30558,9391,2024,3267,208,ISS02,Communications Services,Services de communication,743,10,ISS00,459,1,AGR,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,12237302,,,12302914,,,12210099,,,,95,95,95,,dp_resources,2024,0
30559,9448,2024,3268,787,ISS03,Legal Services,Services juridiques,743,10,ISS00,459,1,AGR,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,2857244,,,2826608,,,2726522,,,,8,8,8,,dp_resources,2024,0
30560,9474,2024,3269,523,ISS04,Human Resources Management Services,Services de gestion des ressources humaines,743,10,ISS00,459,1,AGR,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,23481427,,,23637964,,,23406179,,,,271,268,265,,dp_resources,2024,0
30561,9488,2024,3270,412,ISS05,Financial Management Services,Services de gestion financière,743,10,ISS00,459,1,AGR,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,15039992,,,15227373,,,15024460,,,,264,260,258,,dp_resources,2024,0
30562,9517,2024,3271,584,ISS06,Information Management Services,Services de gestion de l'information,743,10,ISS00,459,1,AGR,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,17877014,,,17933476,,,17740636,,,,140,140,139,,dp_resources,2024,0
30563,9542,2024,3272,619,ISS07,Information Technology Services,Services de la technologie de l'information,743,10,ISS00,459,1,AGR,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,46775921,,,46771196,,,45973669,,,,303,303,301,,dp_resources,2024,0
30564,9589,2024,3273,1082,ISS08,Real Property Management Services,Services de gestion des biens immobiliers,743,10,ISS00,459,1,AGR,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,6093668,,,6077110,,,5904350,,,,46,46,46,,dp_resources,2024,0
30565,9620,2024,3274,891,ISS09,Materiel Management Services,Services de gestion du matériel,743,10,ISS00,459,1,AGR,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,15919,,,15702,,,15066,,,,1,1,1,,dp_resources,2024,0
30566,9659,2024,3275,14,ISS0Z,Acquisition Management Services,Services de gestion des acquisitions,743,10,ISS00,459,1,AGR,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,3226320,,,3249383,,,3234748,,,,32,32,32,,dp_resources,2024,0
30569,9325,2024,4562,725,ISS00,Internal Services,Services internes,835,293,ISS00,492,288,SCC,Registrar of the Supreme Court of Canada,Registraire de la Cour suprême du Canada,16137025,,,17170986,,,16390335,,,,98,98,98,,dp_resources,2024,0
30572,8912,2024,3704,48,BRH02,Administration of the Judges Act for the Judges of the Supreme Court of Canada,Administration de la Loi sur les juges pour les juges de la Cour suprême du Canada,834,292,BRH00,492,288,SCC,Registrar of the Supreme Court of Canada,Registraire de la Cour suprême du Canada,10465755,,,10394278,,,10733997,,,,0,0,0,,dp_resources,2024,0
30574,8911,2024,3703,283,BRH01,Court administration,Administration de la Cour,834,292,BRH00,492,288,SCC,Registrar of the Supreme Court of Canada,Registraire de la Cour suprême du Canada,21365007,,,22733945,,,21700382,,,,158,158,158,,dp_resources,2024,0
30578,9094,2024,3731,1256,BUI02,Training and Career Support,Formation et soutien professionnel,842,65,BUI00,896,74,CIHR,Canadian Institutes of Health Research,Instituts de recherche en santé du Canada,76497203,,,76829926,,,77127861,,,,44,44,43,,dp_resources,2024,0
30580,9376,2024,3732,839,ISS01,Management and Oversight Services,Services de gestion et de surveillance,843,66,ISS00,896,74,CIHR,Canadian Institutes of Health Research,Instituts de recherche en santé du Canada,16084897,,,15063580,,,14999089,,,,94,86,85,,dp_resources,2024,0
