id,eternal,year,program__id,program__eternal,program__activity_code,program__name_en,program__name_fr,cr__id,cr__eternal,cr__cr_code,department__id,department__eternal,department__tbs_dept_code,department__name_en,department__name_fr,planned_spending_1,planned_spending_1_rev,planned_spending_1_special,planned_spending_2,planned_spending_2_rev,planned_spending_2_special,planned_spending_3,planned_spending_3_rev,planned_spending_3_special,actual_spending,planned_FTE_1,planned_FTE_2,planned_FTE_3,actual_FTE,document__document,document__year,program__is_midyear
20178,3772,2020,4452,184,BTX01,Climate Change and Clean Air,Changement climatique et qualité de l'air,896,316,BTX00,516,138,TC,Department of Transport,Ministère des Transports,85849620,0,85849620,20101878,0,20101878,16633369,0,16633369,,98,83,76,95,drr_resources,2020,0
20179,3773,2020,4454,1054,BTX02,Protecting Oceans and Waterways,Protéger les océans et les voies navigables,896,316,BTX00,516,138,TC,Department of Transport,Ministère des Transports,182446318,1000,182447318,166578198,1000,166579198,96367934,1000,96368934,,373,356,253,397,drr_resources,2020,0
20180,3774,2020,4455,369,BTX03,Environmental Stewardship of Transportation,Gérance environnementale des transports,896,316,BTX00,516,138,TC,Department of Transport,Ministère des Transports,21769469,0,21769469,18703554,0,18703554,39982924,0,39982924,,82,82,79,85,drr_resources,2020,0
20181,3775,2020,3949,1261,BTX04,Transportation Innovation,Innovation dans le secteur des transports,896,316,BTX00,516,138,TC,Department of Transport,Ministère des Transports,20911196,652000,21563196,15524727,652000,16176727,11786283,652000,12438283,,43,43,35,48,drr_resources,2020,0
20182,3776,2020,4453,573,BTX05,Indigenous Partnerships and Engagement,Partenariats avec les Autochtones et mobilisation,896,316,BTX00,516,138,TC,Department of Transport,Ministère des Transports,10228299,26040,10254339,10299930,26040,10325970,9967989,78120,10046109,,51,50,48,53,drr_resources,2020,0
20183,3777,2020,3951,1262,BTY01,Transportation Marketplace Frameworks,Cadres qui appuient le marché des transports,1042,317,BTY00,516,138,TC,Department of Transport,Ministère des Transports,22660318,0,22660318,22397989,0,22397989,22429981,0,22429981,,180,177,177,165,drr_resources,2020,0
20184,3778,2020,4456,1259,BTY02,Transportation Analysis,Analyse du secteur des transports,1042,317,BTY00,516,138,TC,Department of Transport,Ministère des Transports,12557900,67716,12625616,12620323,68904,12689227,8689333,70092,8759425,,52,53,45,65,drr_resources,2020,0
20185,3779,2020,3953,1260,BTY03,Transportation Infrastructure,Infrastructure de transport,1042,317,BTY00,516,138,TC,Department of Transport,Ministère des Transports,396533869,18853562,415387431,354540719,18952720,373493439,274289310,18992910,293282220,,238,237,221,210,drr_resources,2020,0
20186,3780,2020,4457,956,BTY04,National Trade Corridors,Corridors commerciaux nationaux,1042,317,BTY00,516,138,TC,Department of Transport,Ministère des Transports,495302612,0,495302612,384512426,0,384512426,363905002,0,363905002,,48,47,47,50,drr_resources,2020,0
20187,4191,2020,3955,857,ISS01,Management and Oversight Services,Services de gestion et de surveillance,898,318,ISS00,516,138,TC,Department of Transport,Ministère des Transports,37772333,440921,38213254,38222713,265742,38488455,32810819,627208,33438027,,329,307,267,339,drr_resources,2020,0
20188,4229,2020,3956,223,ISS02,Communications Services,Services de communication,898,318,ISS00,516,138,TC,Department of Transport,Ministère des Transports,12445475,129876,12575351,12430785,133608,12564393,11512900,234438,11747338,,109,109,105,122,drr_resources,2020,0
20189,4241,2020,3957,802,ISS03,Legal Services,Services juridiques,898,318,ISS00,516,138,TC,Department of Transport,Ministère des Transports,18525588,207189,18732777,18630158,213143,18843301,17292016,1103554,18395570,,13,13,11,17,drr_resources,2020,0
20190,4288,2020,3958,538,ISS04,Human Resources Management Services,Services de gestion des ressources humaines,898,318,ISS00,516,138,TC,Department of Transport,Ministère des Transports,24051576,689532,24741108,23485271,709346,24194617,22516923,477798,22994721,,221,218,207,256,drr_resources,2020,0
20191,4327,2020,3959,427,ISS05,Financial Management Services,Services de gestion financière,898,318,ISS00,516,138,TC,Department of Transport,Ministère des Transports,28315272,810532,29125804,27927013,854239,28781252,26354380,683233,27037613,,248,245,229,253,drr_resources,2020,0
20192,4338,2020,3960,599,ISS06,Information Management Services,Services de gestion de l'information,898,318,ISS00,516,138,TC,Department of Transport,Ministère des Transports,10453796,488057,10941853,10317193,367887,10685080,9373877,265428,9639305,,90,87,78,151,drr_resources,2020,0
20193,4376,2020,3961,634,ISS07,Information Technology Services,Services de la technologie de l'information,898,318,ISS00,516,138,TC,Department of Transport,Ministère des Transports,48164527,1809628,49974155,47675870,1995823,49671693,45335589,1176737,46512326,,247,249,243,308,drr_resources,2020,0
20194,4397,2020,3962,1097,ISS08,Real Property Management Services,Services de gestion des biens immobiliers,898,318,ISS00,516,138,TC,Department of Transport,Ministère des Transports,26227927,1086405,27314332,25963269,1084510,27047779,25830342,1198818,27029160,,51,52,50,77,drr_resources,2020,0
20195,4437,2020,3963,906,ISS09,Materiel Management Services,Services de gestion du matériel,898,318,ISS00,516,138,TC,Department of Transport,Ministère des Transports,651349,0,651349,655702,21630,677332,655707,14904,670611,,6,6,6,9,drr_resources,2020,0
20196,4471,2020,3964,29,ISS0Z,Acquisition Management Services,Services de gestion des acquisitions,898,318,ISS00,516,138,TC,Department of Transport,Ministère des Transports,3630979,132935,3763914,3614589,112714,3727303,3450049,99500,3549549,,32,30,29,37,drr_resources,2020,0
20197,3903,2020,4872,375,BVP03,"Evidence for Health Promotion, and Chronic Disease and Injury Prevention",Données probantes liées à la promotion de la santé et à la prévention des maladies chroniques et des blessures,1010,269,BVP00,512,280,PHAC,Public Health Agency of Canada,Agence de la santé publique du Canada,58085043,,,56686635,,,56643382,,,,274,265,262,276,drr_resources,2020,0
20199,3904,2020,4873,495,BVP01,Health Promotion,Promotion de la santé,1010,269,BVP00,512,280,PHAC,Public Health Agency of Canada,Agence de la santé publique du Canada,189353648,,,184611638,,,181390441,,,,221,219,219,221,drr_resources,2020,0
20200,3905,2020,4874,172,BVP02,Chronic Disease Prevention,Prévention des maladies chroniques,1010,269,BVP00,512,280,PHAC,Public Health Agency of Canada,Agence de la santé publique du Canada,33375098,,,33426903,,,33446549,,,,55,55,55,45,drr_resources,2020,0
20201,4083,2020,5525,1009,BCZ01,Data Partnerships and Pan-Canadian Collaboration,Partenariats de données et Collaboration pancanadienne,1061,169,BCZ00,546,347,INVIC,Invest in Canada Hub,Investir au Canada,8229974,,,8225174,,,8066774,,,,16,16,16,16,drr_resources,2020,0
20202,4084,2020,5533,884,BCZ02,Marketing,Marketing,1061,169,BCZ00,546,347,INVIC,Invest in Canada Hub,Investir au Canada,15636950,,,15627830,,,15326870,,,,13,13,13,13,drr_resources,2020,0
20203,4085,2020,5529,761,BCZ03,Investor Services,Services aux investisseurs,1061,169,BCZ00,546,347,INVIC,Invest in Canada Hub,Investir au Canada,3566321,,,3564241,,,3495601,,,,28,28,28,28,drr_resources,2020,0
20204,4504,2020,4585,698,ISS00,Internal Services,Services internes,822,170,ISS00,546,347,INVIC,Invest in Canada Hub,Investir au Canada,6858311,,,6854311,,,6722311,,,,10,10,10,10,drr_resources,2020,0
20205,3741,2020,3812,777,BTR01,Learning,Apprentissage,857,27,BTR00,630,47,CCMD,Canada School of Public Service,École de la fonction publique du Canada,59765940,,,59895665,,,60031776,,,,517,517,517,492,drr_resources,2020,0
20206,4152,2020,4567,668,ISS00,Internal Services,Services internes,858,28,ISS00,630,47,CCMD,Canada School of Public Service,École de la fonction publique du Canada,19921980,,,19965222,,,20010592,,,,182,182,182,176,drr_resources,2020,0
20207,3570,2020,3627,316,BNR01,Discovery Research,Recherche axée sur la découverte,799,235,BNR00,551,230,NSERC,Natural Sciences and Engineering Research Council,Conseil de recherches en sciences naturelles et en génie,419986700,,,424365096,,,407052635,,,,94,93,92,125,drr_resources,2020,0
20208,3572,2020,3629,1133,BNR03,Research Partnerships,Partenariats de recherche,799,235,BNR00,551,230,NSERC,Natural Sciences and Engineering Research Council,Conseil de recherches en sciences naturelles et en génie,684323378,,,691457505,,,663248703,,,,152,151,151,131,drr_resources,2020,0
20210,3343,2020,4811,1311,BTK13,Research and Knowledge Initiative,Initiative de recherche et de connaissances,982,252,BTK00,552,237,OICC,Office of Infrastructure of Canada,Bureau de l'infrastructure du Canada,3086562,,,2632529,,,2085317,,,,3,3,3,0,drr_resources,2020,0
20211,3694,2020,4528,758,BTK01,Investing in Canada Phase 1 - Funding Allocations for Provinces and Territories,Phase 1 du plan Investir dans le Canada – Allocations de financement pour les provinces et les territoires,982,252,BTK00,552,237,OICC,Office of Infrastructure of Canada,Bureau de l'infrastructure du Canada,1197792993,,,0,,,0,,,,19,0,0,19,drr_resources,2020,0
20212,3695,2020,4529,759,BTK02,Investing in Canada Phase 1 - Funding for Federation of Canadian Municipalities,Phase 1 du plan Investir dans le Canada – Financement de la Fédération canadienne des municipalités,982,252,BTK00,552,237,OICC,Office of Infrastructure of Canada,Bureau de l'infrastructure du Canada,27983676,,,1300003,,,0,,,,5,4,0,5.4,drr_resources,2020,0
20213,3697,2020,4531,466,BTK04,Gas Tax Fund - Permanent Funding for Municipalities,Fonds de la taxe sur l'essence – Financement permanent pour les municipalités,982,252,BTK00,552,237,OICC,Office of Infrastructure of Canada,Bureau de l'infrastructure du Canada,2171801200,,,2269742512,,,2269749017,,,,8,6,6,8.1,drr_resources,2020,0
20214,3698,2020,4527,964,BTK05,New Building Canada Fund - National Infrastructure Component,Nouveau Fonds Chantiers Canada – volet Infrastructures nationales,982,252,BTK00,552,237,OICC,Office of Infrastructure of Canada,Bureau de l'infrastructure du Canada,274605265,,,249085620,,,160029765,,,,3,3,2,4.1,drr_resources,2020,0
20215,3699,2020,4532,963,BTK06,New Building Canada Fund - Funding Allocations for Provinces and Territories,Nouveau Fonds Chantiers Canada – Allocations de financement pour les provinces et les territoires,982,252,BTK00,552,237,OICC,Office of Infrastructure of Canada,Bureau de l'infrastructure du Canada,1646935465,,,1951675304,,,1679585589,,,,47,37,37,46.3,drr_resources,2020,0
20216,3700,2020,5086,507,BTK07,Historical Programs,Programmes déjà en place,982,252,BTK00,552,237,OICC,Office of Infrastructure of Canada,Bureau de l'infrastructure du Canada,648298710,,,207762727,,,224072532,,,,22,17,17,19.9,drr_resources,2020,0
